,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,19078,19077,0.03415631875395775,-0.08792127668857574,1.0299800634384155,-4.352944374084473,6.1132893562316895,1.1294504404067993,1.9451016187667847,3.910472869873047,0.1616113781929016,0.3296394646167755,0.8351520895957947,3.096144199371338
1,19088,19087,0.010584277100861073,-0.06320076435804367,1.02403724193573,-7.124866008758545,8.743898391723633,1.2542616128921509,1.9436379671096802,3.9123964309692383,0.16093860566616058,0.38125887513160706,0.8122811913490295,3.126415967941284
2,19098,19097,-0.01294498611241579,0.03085607849061489,1.0877797603607178,-8.505812644958496,11.461474418640137,1.0166712999343872,1.942894458770752,3.913330078125,0.16263429820537567,0.08302896469831467,0.819905698299408,3.1031241416931152
3,19108,19107,0.0011633733520284295,-0.03369127959012985,1.034189224243164,-8.891702651977539,12.064456939697266,1.1866397857666016,1.9421321153640747,3.9127426147460938,0.16425256431102753,-0.19105075299739838,0.6586275100708008,3.091421365737915
4,19118,19117,0.005830942653119564,0.06827795505523682,1.0560542345046997,-7.861384868621826,9.344353675842285,1.155754566192627,1.941069483757019,3.9125404357910156,0.16583028435707092,-0.2105909287929535,0.6551105380058289,3.1187639236450195
5,19128,19127,-0.02571571245789528,0.07609976828098297,1.017585277557373,-7.085470676422119,9.291887283325195,0.9296039938926697,1.9373809099197388,3.9125163555145264,0.1700831800699234,-0.300274133682251,0.5090067982673645,3.129354476928711
6,19138,19137,0.007856774143874645,-0.06756468862295151,1.0933688879013062,-6.172883987426758,3.900968551635742,1.350977897644043,1.937845230102539,3.9133658409118652,0.1718776673078537,-0.39773809909820557,0.5168960690498352,3.141493082046509
7,19148,19147,0.01745624467730522,-0.060374148190021515,1.1199839115142822,-3.245544672012329,2.4203946590423584,0.5208216309547424,1.9343562126159668,3.9135937690734863,0.1734354943037033,-0.2342282235622406,0.8342317938804626,3.201537847518921
8,19158,19157,0.04039892554283142,-0.10547102242708206,1.0400097370147705,-0.5070725083351135,0.5470682978630066,0.21704566478729248,1.9338905811309814,3.9130961894989014,0.17503085732460022,-0.2660064399242401,0.7804861068725586,3.201037883758545
9,19168,19167,0.024912426248192787,0.034828152507543564,1.001778244972229,-2.956606864929199,5.335728168487549,0.4621226489543915,1.9336433410644531,3.9145240783691406,0.17727410793304443,-0.34554606676101685,0.7298194766044617,3.19282865524292
10,19178,19177,-0.04836227372288704,0.022032495588064194,1.1556804180145264,-9.228867530822754,0.2273525595664978,0.7674734592437744,1.93351411819458,3.9159276485443115,0.17950531840324402,-0.31646350026130676,0.6013051271438599,3.19988751411438
11,19188,19187,-0.01983756013214588,0.10112715512514114,1.1032346487045288,-13.08213996887207,1.4353222846984863,1.2640024423599243,1.9318466186523438,3.9188592433929443,0.18205580115318298,-0.41615718603134155,0.41481852531433105,3.188643455505371
12,19198,19197,-0.014760750345885754,0.05797554552555084,1.1089311838150024,-17.82889747619629,3.8117096424102783,1.3161094188690186,1.9315605163574219,3.9227805137634277,0.1844603717327118,-0.539421558380127,0.15857775509357452,3.179431438446045
13,19208,19207,0.015699461102485657,-0.06463032960891724,1.0189725160598755,-16.39687156677246,4.519557952880859,0.24970562756061554,1.9330604076385498,3.924968719482422,0.18688641488552094,-0.6721020936965942,-0.0297580324113369,3.175368070602417
14,19218,19217,-0.007144216913729906,-0.0782243013381958,0.9993475675582886,-12.698600769042969,3.8359169960021973,0.12070252746343613,1.9336998462677002,3.928454637527466,0.18913915753364563,-0.8479235172271729,-0.30763062834739685,3.1483657360076904
15,19228,19227,0.03910442069172859,-0.16865593194961548,0.9816319942474365,-6.441578388214111,1.2117586135864258,0.6020890474319458,1.933911681175232,3.9305074214935303,0.1925562620162964,-0.9239698052406311,-0.4892502725124359,3.140481472015381
16,19238,19237,0.04836910963058472,-0.048643987625837326,1.0352623462677002,1.0165038108825684,-5.178266525268555,0.1633470505475998,1.9321446418762207,3.9336979389190674,0.1951226443052292,-0.6757773756980896,-0.6050447821617126,3.140994071960449
17,19248,19247,-0.003163200570270419,0.027379587292671204,0.9726786613464355,7.0620551109313965,-9.906590461730957,0.3227066397666931,1.931185007095337,3.9345169067382812,0.1980210244655609,-0.8758217096328735,-0.5309387445449829,3.1463029384613037
18,19258,19257,-0.00753615191206336,0.013198986649513245,1.0252753496170044,11.322500228881836,-12.44386100769043,0.2707911729812622,1.9407132863998413,3.931690216064453,0.19993819296360016,-2.2490363121032715,0.052153732627630234,3.2459757328033447
19,19268,19267,-0.014657930471003056,0.09896481037139893,0.9718149900436401,11.756312370300293,-11.81873607635498,-1.072434902191162,1.9406492710113525,3.9302728176116943,0.20425263047218323,-1.9213253259658813,0.17158395051956177,3.243617057800293
20,19278,19277,0.006583717651665211,0.01890568993985653,0.9681776762008667,7.836048126220703,-21.010343551635742,-1.5138802528381348,1.9413552284240723,3.9283394813537598,0.2068408578634262,-1.5260462760925293,0.2504895031452179,3.2257890701293945
21,19288,19287,-0.04242095723748207,-0.010351241566240788,1.0335633754730225,-0.10048248618841171,-31.063262939453125,-1.8398165702819824,1.9389983415603638,3.9290523529052734,0.21463902294635773,-1.080204963684082,0.2354561984539032,3.1919162273406982
22,19298,19297,-0.0728747695684433,0.054228655993938446,0.9933472871780396,-6.593125343322754,-36.775081634521484,-1.5260859727859497,1.9376672506332397,3.9278128147125244,0.21814480423927307,-0.4620302617549896,0.1723177582025528,3.1680428981781006
