,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,42616,42614,-0.022922951728105545,0.05886387079954147,0.9628063440322876,11.766430854797363,16.26005744934082,-2.600529432296753,1.878127098083496,3.9196972846984863,0.1681598573923111,1.0326400995254517,-0.15716424584388733,3.036759853363037
1,42626,42624,-0.0008514415239915252,0.05226951465010643,0.9147294163703918,14.441551208496094,11.045989990234375,-2.190310001373291,1.876387596130371,3.918342113494873,0.17296870052814484,1.181653618812561,0.19636599719524384,2.965559244155884
2,42636,42634,-0.02911868318915367,0.09290961921215057,0.9308483600616455,12.850577354431152,1.6549630165100098,-0.9513417482376099,1.8787635564804077,3.922611713409424,0.17216819524765015,0.9501197338104248,0.332691490650177,2.9481234550476074
3,42646,42644,0.002901471685618162,-0.023036150261759758,0.9155906438827515,9.185998916625977,-4.648755073547363,-0.6156129240989685,1.879315972328186,3.9204318523406982,0.17502960562705994,0.8738990426063538,0.8712800145149231,2.8224823474884033
4,42656,42654,0.01731966808438301,-0.048538874834775925,0.932908296585083,1.6713966131210327,-4.586752891540527,1.0196455717086792,1.8716212511062622,3.9046177864074707,0.17341189086437225,2.134169816970825,3.320613384246826,2.2997357845306396
5,42666,42664,0.020123187452554703,-0.07054906338453293,0.9622772932052612,-16.829212188720703,-3.6106116771698,3.131582736968994,1.8713297843933105,3.906479835510254,0.18212124705314636,2.2011423110961914,2.896352767944336,2.4255523681640625
6,42676,42674,0.06400886923074722,-0.12800434231758118,0.9395344853401184,-39.931949615478516,3.5178515911102295,1.986294150352478,1.8709524869918823,3.9068400859832764,0.18939357995986938,2.1426305770874023,2.294743776321411,2.541354179382324
7,42686,42684,0.04887242615222931,-0.17601530253887177,0.9022456407546997,-59.47734451293945,14.458526611328125,0.9136994481086731,1.8697105646133423,3.906186819076538,0.19378438591957092,2.0893242359161377,1.653183937072754,2.6166343688964844
8,42696,42694,0.005416936706751585,-0.014732301235198975,0.9362196326255798,-67.50946807861328,23.586612701416016,0.7583184242248535,1.8689953088760376,3.9072561264038086,0.19223521649837494,1.8560175895690918,0.662876546382904,2.7171735763549805
9,42706,42704,0.02174074575304985,-0.02274172380566597,0.8954196572303772,-68.64984130859375,31.85642433166504,1.1857069730758667,1.8686985969543457,3.909088134765625,0.19544561207294464,1.461910605430603,-0.1737782061100006,2.7397241592407227
10,42716,42714,-0.005922600626945496,0.025663267821073532,0.9483862519264221,-56.37370300292969,37.08984375,1.9747719764709473,1.8673875331878662,3.9089884757995605,0.19791369140148163,1.2507045269012451,-0.878950834274292,2.7934999465942383
11,42726,42724,0.028556907549500465,0.07037842273712158,0.9511818885803223,-38.28602981567383,39.14280319213867,1.484675407409668,1.8668416738510132,3.9105770587921143,0.20030145347118378,0.9435643553733826,-1.5326111316680908,2.848865032196045
12,42736,42734,0.01696976087987423,-0.0783412829041481,0.9663898944854736,-16.229236602783203,33.26066970825195,1.73790442943573,1.8681004047393799,3.911520481109619,0.1963755488395691,0.3096749484539032,-1.9093354940414429,2.821319580078125
13,42746,42744,0.060875825583934784,-0.02326337620615959,0.9505633115768433,2.2775962352752686,25.228961944580078,1.761817455291748,1.8668675422668457,3.9128482341766357,0.1982083022594452,0.12462914735078812,-2.216280460357666,2.8811745643615723
14,42756,42754,0.05649259686470032,-0.1126374751329422,0.9502628445625305,16.761966705322266,14.319646835327148,1.3324366807937622,1.8653457164764404,3.914268970489502,0.20027637481689453,-0.08455894142389297,-2.103384256362915,2.883747100830078
15,42766,42764,-0.0036948842462152243,-0.1718490868806839,1.0049694776535034,24.5682430267334,3.9941318035125732,1.4437998533248901,1.8653430938720703,3.916149139404297,0.19830308854579926,-0.20131532847881317,-1.9263746738433838,2.89444899559021
16,42776,42774,0.00845714658498764,-0.1564805656671524,0.9766642451286316,23.051284790039062,0.2609999477863312,1.6270705461502075,1.8647311925888062,3.9184439182281494,0.19988411664962769,-0.24678128957748413,-1.868004560470581,2.9294328689575195
17,42786,42784,0.015294741839170456,-0.07907851040363312,0.9434577226638794,14.528332710266113,-0.27213671803474426,2.0092647075653076,1.86489999294281,3.9196341037750244,0.2015816867351532,-0.3003547489643097,-1.670150637626648,2.950167179107666
18,42796,42794,0.09346382319927216,-0.09692920744419098,0.9646629691123962,6.21621036529541,0.6118536591529846,-0.003205228829756379,1.8640483617782593,3.920414924621582,0.20202718675136566,-0.2593177258968353,-1.6102665662765503,2.965022563934326
19,42806,42804,0.0007478263578377664,0.03263449668884277,0.9752524495124817,-2.73173451423645,2.447690963745117,0.3817582428455353,1.862626552581787,3.9221646785736084,0.20342551171779633,-0.17220783233642578,-1.67720627784729,2.9540789127349854
20,42816,42814,0.010361791588366032,-0.0446859635412693,0.9596194624900818,-6.30018424987793,5.837890625,0.08658581972122192,1.8648219108581543,3.9249181747436523,0.20507073402404785,-0.3653639256954193,-1.7800242900848389,2.9874584674835205
21,42826,42824,-0.00633670948445797,-0.023950692266225815,1.0119980573654175,-6.476672649383545,9.6155424118042,-0.3484990894794464,1.8639510869979858,3.9285151958465576,0.20662562549114227,-0.44921666383743286,-1.9295364618301392,2.981020212173462
22,42836,42834,0.011034105904400349,-0.011124810203909874,1.0838207006454468,-4.3185577392578125,12.770541191101074,0.29751983284950256,1.86337149143219,3.9289653301239014,0.20560818910598755,-0.42442595958709717,-2.0437662601470947,2.9449286460876465
