,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,30031,30023,0.0020842819940298796,0.13085907697677612,1.0572062730789185,-6.887716293334961,4.775856018066406,1.5119000673294067,1.8279191255569458,3.891345500946045,0.16368897259235382,-0.3840096592903137,-0.2048591524362564,0.8397288918495178
1,30041,30033,0.026925021782517433,-0.031839825212955475,1.1126972436904907,-5.377609729766846,6.126935958862305,1.368433952331543,1.827880620956421,3.891108751296997,0.16518479585647583,-0.3145010471343994,-0.09989812970161438,0.8748196959495544
2,30051,30043,0.025494443252682686,-0.02070101723074913,1.1220018863677979,-2.343937397003174,2.0279629230499268,1.3362716436386108,1.8266613483428955,3.889443874359131,0.16688451170921326,-0.4480127990245819,-0.19413010776042938,0.8771637082099915
3,30061,30053,0.004821898881345987,-0.004206902347505093,1.130948543548584,1.1297211647033691,0.789725661277771,1.3527820110321045,1.825856328010559,3.8907153606414795,0.168671652674675,-0.45900705456733704,-0.1524476408958435,0.8955687880516052
4,30071,30063,0.02000974304974079,-0.04826247692108154,1.0707335472106934,2.4973626136779785,-1.289533019065857,1.9437406063079834,1.8271443843841553,3.892015218734741,0.17044158279895782,-0.5087230205535889,-0.22437170147895813,0.8983544707298279
5,30081,30073,0.034419767558574677,-0.0592690110206604,1.1014021635055542,3.4262807369232178,-0.7960977554321289,1.6646955013275146,1.8277443647384644,3.8925607204437256,0.17239214479923248,-0.4753095805644989,-0.19353246688842773,0.9172764420509338
6,30091,30083,0.006729202810674906,-0.0021006690803915262,1.1323719024658203,3.4151053428649902,-0.24850235879421234,1.7344489097595215,1.8261826038360596,3.891768217086792,0.1732160598039627,-0.5246370434761047,-0.08794521540403366,0.9440930485725403
7,30101,30093,0.028331616893410683,0.03333333134651184,1.0817540884017944,2.7747373580932617,-1.9216814041137695,1.4458293914794922,1.82982337474823,3.8960437774658203,0.17525096237659454,0.006203984841704369,-0.41274961829185486,0.9291445016860962
8,30111,30103,0.0028372027445584536,0.026697853580117226,1.1227725744247437,1.8112387657165527,-6.003775119781494,0.9994490146636963,1.8234899044036865,3.900583505630493,0.17765435576438904,-0.041769854724407196,-0.2795710563659668,0.9539456963539124
9,30121,30113,0.01972314342856407,-0.0633382499217987,1.0790200233459473,1.0919519662857056,-0.5037315487861633,1.5388506650924683,1.8237881660461426,3.900811195373535,0.17899812757968903,-0.16828718781471252,-0.24267572164535522,0.9635581970214844
10,30131,30123,0.004113031551241875,-0.02168562076985836,1.0839115381240845,1.4946542978286743,8.187859535217285,1.644588589668274,1.8221707344055176,3.903177261352539,0.18165402114391327,-0.12533603608608246,-0.20888450741767883,0.9815664291381836
11,30141,30133,0.026571812108159065,-0.06563623994588852,1.02500581741333,2.766359567642212,12.456491470336914,1.7751507759094238,1.8218175172805786,3.9046030044555664,0.1839858442544937,-0.258854478597641,-0.16222494840621948,0.9994066953659058
12,30151,30143,0.014745686203241348,0.020791487768292427,1.0558103322982788,3.8507184982299805,13.656697273254395,1.706689476966858,1.8223708868026733,3.905916452407837,0.1864858865737915,-0.5572548508644104,-0.16916592419147491,1.0073806047439575
13,30161,30153,0.010317773558199406,-0.05726746469736099,1.0256611108779907,5.294198989868164,8.374759674072266,2.1391360759735107,1.8244088888168335,3.9066195487976074,0.18930138647556305,-0.7141193151473999,-0.08162488788366318,1.0297549962997437
14,30171,30163,-0.005622535478323698,-0.059742748737335205,1.0566651821136475,5.173271179199219,6.550684452056885,2.318066120147705,1.823858380317688,3.9068479537963867,0.1918814480304718,-0.8194065690040588,0.07709740102291107,1.069239854812622
15,30181,30173,0.008283741772174835,-0.06292308121919632,0.9991308450698853,3.8297441005706787,0.7522994875907898,1.9301284551620483,1.824109435081482,3.9060423374176025,0.1944713443517685,-0.36050036549568176,-0.2723843455314636,1.0436183214187622
16,30191,30183,0.01715555600821972,-0.0070134918205440044,1.0216540098190308,2.4593071937561035,-4.012344837188721,2.068434715270996,1.8206682205200195,3.9083685874938965,0.1972028762102127,-0.3529742956161499,-0.23776111006736755,1.0630289316177368
17,30201,30193,0.005965221207588911,-0.006354820914566517,1.0146766901016235,0.6374215483665466,-6.805050373077393,1.81816565990448,1.818448781967163,3.909151792526245,0.19988472759723663,-0.3262806832790375,-0.11544448137283325,1.0988092422485352
18,30211,30203,0.020266570150852203,-0.006815224885940552,0.9971988201141357,1.8597779273986816,-4.967409133911133,2.1421968936920166,1.8182144165039062,3.9104206562042236,0.20281362533569336,-0.4065665006637573,-0.057414986193180084,1.121938943862915
19,30221,30213,-0.007590352091938257,0.025475727394223213,1.0238343477249146,2.871023416519165,2.244255304336548,2.559638261795044,1.8182449340820312,3.9099621772766113,0.20420624315738678,-0.5521748065948486,0.07790850847959518,1.1569881439208984
20,30231,30223,0.006005361210554838,-0.005092783831059933,0.9870140552520752,4.5150227546691895,7.293402194976807,2.4905459880828857,1.8189860582351685,3.9094033241271973,0.20699971914291382,-0.8354955315589905,0.15397965908050537,1.1793683767318726
21,30241,30233,-0.03730958327651024,0.08108794689178467,0.9733476638793945,3.90750789642334,9.923649787902832,2.468384027481079,1.8215610980987549,3.9095299243927,0.20961232483386993,-0.514594554901123,0.01812215894460678,1.192107081413269
22,30251,30243,-0.02909836731851101,0.10135185718536377,0.9351522922515869,3.574394941329956,8.695440292358398,2.696579694747925,1.8175292015075684,3.9099478721618652,0.2129591852426529,-0.6116507053375244,0.056978989392519,1.2175716161727905
